timestamp;bidPrice;askPrice;transportFees;exportTariff;importTariff;sugarPrice;sunlightIndex;day
426700;666.0;667.5;2.000000000000001;9.0;-3.0;196.3668283289946;68.67;2
426800;663.5;665.0;2.000000000000001;9.0;-3.0;196.59062009445785;68.66;2
426900;666.0;667.5;2.000000000000001;9.0;-3.0;196.882119968628;68.66;2
427000;664.0;665.5;2.000000000000001;9.0;-3.0;196.7096391091328;68.65;2
427100;662.0;663.5;2.000000000000001;9.0;-3.0;196.7059368206671;68.64;2
427200;661.5;663.0;2.000000000000001;9.0;-3.0;196.79499023509305;68.64;2
427300;660.5;662.0;2.000000000000001;9.0;-3.0;196.66969788659136;68.64;2
427400;657.5;659.0;2.000000000000001;9.0;-3.0;196.56160337167395;68.63;2
427500;656.5;658.0;1.9000000000000008;9.0;-3.0;196.51207912682315;68.62;2
427600;653.0;654.5;1.9000000000000008;9.0;-3.0;196.36796304421884;68.62;2
427700;654.0;655.5;1.9000000000000008;9.0;-3.0;196.48872071695948;68.61;2
427800;655.0;656.5;1.9000000000000008;9.0;-3.0;196.78529000326583;68.61;2
427900;657.0;658.5;1.9000000000000008;9.0;-3.0;197.05814118391456;68.6;2
428000;661.0;662.5;1.9000000000000008;9.0;-3.0;197.43131699276373;68.6;2
428100;663.5;665.0;1.9000000000000008;9.0;-3.0;197.2071437798377;68.6;2
428200;662.5;664.0;1.9000000000000008;9.0;-3.0;197.13505460626664;68.59;2
428300;664.5;666.0;1.9000000000000008;9.0;-3.0;197.20435879969563;68.58;2
428400;668.0;669.5;1.9000000000000008;9.0;-3.0;197.3942424742969;68.58;2
428500;668.0;669.5;1.9000000000000008;9.0;-3.0;197.3904729238228;68.58;2
428600;662.0;663.5;1.9000000000000008;9.0;-3.0;197.2446620357133;68.57;2
428700;658.5;660.0;1.9000000000000008;9.0;-3.0;196.9896763339808;68.56;2
428800;660.0;661.5;1.9000000000000008;9.0;-3.0;197.12128935246824;68.56;2
428900;662.0;663.5;1.9000000000000008;9.0;-3.0;197.30792183823155;68.56;2
429000;661.0;662.5;1.9000000000000008;9.0;-3.0;197.32131782345613;68.55;2
429100;660.5;662.0;1.9000000000000008;9.0;-3.0;197.3185172691252;68.54;2
429200;658.5;660.0;1.9000000000000008;9.0;-3.0;197.32999200886889;68.54;2
429300;656.0;657.5;1.9000000000000008;9.0;-3.0;197.2467577321211;68.54;2
429400;659.5;661.0;1.9000000000000008;9.0;-3.0;197.47591704781885;68.53;2
429500;653.5;655.0;1.9000000000000008;9.0;-3.0;197.42967114091965;68.53;2
429600;656.0;657.5;1.9000000000000008;9.0;-3.0;197.59311271881;68.52;2
429700;655.0;656.5;1.9000000000000008;9.0;-3.0;197.46084166298172;68.52;2
429800;654.5;656.0;1.9000000000000008;9.0;-3.0;197.75923962613427;68.51;2
429900;654.0;655.5;1.9000000000000008;9.0;-3.0;197.44875037611683;68.5;2
430000;653.0;654.5;1.9000000000000008;9.0;-3.0;197.48846238167485;68.5;2
430100;655.0;656.5;1.9000000000000008;9.0;-3.0;197.51030866747632;68.5;2
430200;659.0;660.5;1.9000000000000008;9.0;-3.0;197.82652560346355;68.49;2
430300;658.5;660.0;1.9000000000000008;9.0;-3.0;197.76717994474285;68.48;2
430400;656.0;657.5;1.9000000000000008;9.0;-3.0;197.73921264345265;68.48;2
430500;657.0;658.5;1.9000000000000008;9.5;-3.0;197.7425629960196;68.47;2
430600;653.0;654.5;1.9000000000000008;9.5;-3.0;197.60843241262737;68.47;2
430700;653.5;655.0;1.9000000000000008;9.5;-3.0;197.71679598000577;68.46;2
430800;656.0;657.5;1.9000000000000008;9.5;-3.0;197.86807211606688;68.46;2
430900;657.0;658.5;1.9000000000000008;9.5;-3.0;197.9370604956825;68.46;2
431000;655.0;656.5;1.9000000000000008;9.5;-3.0;197.8218717034613;68.45;2
431100;656.5;658.0;1.9000000000000008;9.5;-3.0;197.54603630029905;68.44;2
431200;657.0;658.5;1.9000000000000008;9.5;-3.0;197.5384365382121;68.44;2
431300;658.0;659.5;1.9000000000000008;9.5;-3.0;197.6236380784268;68.44;2
431400;660.5;662.0;1.9000000000000008;9.5;-3.0;197.64825072531207;68.43;2
431500;659.0;660.5;1.9000000000000008;9.5;-3.0;197.52875232231625;68.42;2
431600;658.0;659.5;1.9000000000000008;9.5;-3.0;197.51279757295453;68.42;2
431700;653.5;655.0;1.9000000000000008;9.5;-3.0;197.44517142380911;68.42;2
431800;647.5;649.0;1.9000000000000008;9.5;-3.0;197.1033128897093;68.41;2
431900;652.5;654.0;1.9000000000000008;9.5;-3.0;197.53776286324327;68.4;2
432000;649.0;650.5;1.9000000000000008;9.5;-3.0;197.20603698739023;68.4;2
432100;650.5;652.0;1.9000000000000008;9.5;-3.0;197.3090267338996;68.4;2
432200;650.0;652.0;1.9000000000000008;9.5;-3.0;197.1714856337412;68.39;2
432300;651.0;652.5;1.9000000000000008;9.5;-3.0;197.11811089278515;68.39;2
432400;652.5;654.0;1.9000000000000008;9.5;-3.0;197.31800728851937;68.38;2
432500;658.0;659.5;1.9000000000000008;9.5;-3.0;197.46969761594093;68.38;2
432600;653.5;655.0;1.9000000000000008;9.5;-3.0;197.2624626991761;68.37;2
432700;656.0;657.5;1.9000000000000008;9.5;-3.0;197.53842720463567;68.36;2
432800;656.0;657.5;1.9000000000000008;9.5;-3.0;197.47724108430617;68.36;2
432900;655.5;657.0;1.9000000000000008;9.5;-3.0;197.20890114315296;68.36;2
433000;654.5;656.0;1.9000000000000008;9.5;-3.0;197.0229904359037;68.35;2
433100;654.0;655.5;1.9000000000000008;9.5;-3.0;196.9423172078681;68.34;2
433200;655.5;657.0;1.9000000000000008;9.5;-3.0;197.2179889942964;68.34;2
433300;660.0;661.5;1.9000000000000008;9.5;-3.0;197.61434035279456;68.33;2
433400;658.0;659.5;1.9000000000000008;9.5;-3.0;197.5797226325254;68.33;2
433500;659.5;661.0;1.9000000000000008;9.5;-3.0;197.6916133094098;68.32;2
433600;659.0;660.5;1.9000000000000008;9.5;-3.0;197.6250119557642;68.32;2
433700;655.0;656.5;1.9000000000000008;9.5;-3.0;197.1107771932153;68.32;2
433800;656.0;657.5;1.9000000000000008;9.5;-3.0;197.19060124946984;68.31;2
433900;657.5;659.0;1.9000000000000008;9.5;-3.0;197.23880752367168;68.31;2
434000;656.0;657.5;1.9000000000000008;9.5;-3.0;197.45729201060144;68.3;2
434100;656.0;657.5;1.9000000000000008;9.5;-3.0;197.3550480380601;68.3;2
434200;656.0;657.5;1.9000000000000008;9.5;-3.0;197.45940030437228;68.29;2
434300;655.5;657.0;1.9000000000000008;9.5;-3.0;197.49643520836617;68.28;2
434400;658.5;660.0;1.9000000000000008;9.5;-3.0;197.718591266407;68.28;2
434500;665.5;667.0;1.9000000000000008;9.5;-3.0;197.858087682764;68.28;2
434600;668.0;669.5;1.9000000000000008;9.5;-3.0;198.2095826551884;68.27;2
434700;672.0;673.5;1.9000000000000008;9.5;-3.0;198.32972096969547;68.26;2
434800;674.5;676.0;1.9000000000000008;9.5;-3.0;198.3992061555377;68.26;2
434900;677.5;679.0;1.9000000000000008;9.5;-3.0;198.49518379375192;68.26;2
435000;671.5;673.0;1.9000000000000008;9.5;-3.0;198.47884389874332;68.25;2
435100;673.5;675.0;1.9000000000000008;9.5;-3.0;198.5777813041705;68.24;2
435200;671.5;673.0;1.9000000000000008;9.5;-3.0;198.38806626272608;68.24;2
435300;669.0;670.5;1.9000000000000008;9.5;-3.0;198.3853124027376;68.24;2
435400;667.0;668.5;1.9000000000000008;9.5;-3.0;198.30114482857323;68.23;2
435500;667.0;669.0;1.9000000000000008;9.5;-3.0;198.43141568564272;68.22;2
435600;664.5;666.0;1.9000000000000008;9.5;-3.0;198.37803384565265;68.22;2
435700;667.0;668.5;1.9000000000000008;9.5;-3.0;198.5542039300933;68.22;2
435800;668.0;669.5;1.9000000000000008;9.5;-3.0;198.7027672464732;68.21;2
435900;671.5;673.0;1.9000000000000008;9.5;-3.0;199.03824089031005;68.2;2
436000;672.0;673.5;1.9000000000000008;9.5;-3.0;198.987748843736;68.2;2
436100;671.0;672.5;1.9000000000000008;9.5;-3.0;198.9356099581468;68.19;2
436200;675.5;677.0;1.9000000000000008;9.5;-3.0;199.2436869345973;68.19;2
436300;680.0;681.5;1.9000000000000008;9.5;-3.0;199.48648531725937;68.18;2
436400;680.5;682.0;1.9000000000000008;9.5;-3.0;199.4054776796772;68.18;2
436500;681.5;683.0;1.9000000000000008;9.5;-3.0;199.2974214494905;68.18;2
436600;681.5;683.0;1.9000000000000008;9.5;-3.0;199.32075183844665;68.17;2
436700;683.0;684.5;1.9000000000000008;9.5;-3.0;199.5102637006908;68.17;2
436800;683.0;684.5;1.9000000000000008;9.5;-3.0;199.5877847312693;68.16;2
436900;682.0;683.5;1.9000000000000008;9.5;-3.0;199.39437778366832;68.16;2
437000;678.5;680.0;1.9000000000000008;9.5;-3.0;199.3258057021513;68.15;2
437100;675.0;676.5;1.9000000000000008;9.5;-3.0;198.7895620279968;68.14;2
437200;675.0;676.5;1.9000000000000008;9.5;-3.0;198.6266985351716;68.14;2
437300;674.5;676.0;1.9000000000000008;9.5;-3.0;198.5934819602217;68.14;2
437400;676.0;677.5;1.9000000000000008;9.5;-3.0;198.6512099125665;68.13;2
437500;677.0;678.5;1.9000000000000008;9.5;-3.0;198.8394886265228;68.12;2
437600;679.0;680.5;1.9000000000000008;9.5;-3.0;198.7751118431476;68.12;2
437700;680.0;681.5;1.9000000000000008;9.5;-3.0;198.91101368791092;68.11;2
437800;678.0;679.5;1.9000000000000008;9.5;-3.0;198.69347115997635;68.11;2
437900;677.0;678.5;1.9000000000000008;9.5;-3.0;198.89246465254524;68.1;2
438000;681.0;682.5;1.9000000000000008;9.5;-3.0;198.9143248060365;68.1;2
438100;683.0;684.5;1.9000000000000008;9.5;-3.0;198.98714433699152;68.1;2
438200;679.0;680.5;1.9000000000000008;9.5;-3.0;198.7410766562362;68.09;2
438300;682.0;683.5;1.9000000000000008;9.5;-3.0;198.90523880510383;68.08;2
438400;682.0;683.5;1.9000000000000008;9.5;-3.0;198.8015407509252;68.08;2
438500;684.5;686.0;1.9000000000000008;9.5;-3.0;198.9236089569745;68.08;2
438600;682.5;684.0;1.9000000000000008;9.5;-3.0;198.9219587282092;68.07;2
438700;679.5;681.0;1.9000000000000008;9.5;-3.0;198.79160397492493;68.06;2
438800;686.0;687.5;2.000000000000001;9.5;-3.0;199.23297727581345;68.06;2
438900;686.0;687.5;2.000000000000001;9.5;-3.0;199.4199096153403;68.06;2
439000;683.0;684.5;2.000000000000001;9.5;-3.0;199.1217782054564;68.05;2
439100;682.0;683.5;2.000000000000001;9.5;-3.0;199.18261825516285;68.04;2
439200;683.5;685.0;2.000000000000001;9.5;-3.0;199.3417375355008;68.04;2
439300;684.5;686.0;2.000000000000001;9.5;-3.0;199.3280580082721;68.04;2
439400;684.5;686.0;2.000000000000001;9.5;-3.0;199.1133728650542;68.03;2
439500;685.0;686.5;2.000000000000001;9.5;-3.0;199.20841252132573;68.03;2
439600;684.0;685.5;2.000000000000001;9.5;-3.0;199.12123564529992;68.02;2
439700;683.5;685.0;2.000000000000001;9.5;-3.0;199.23970848241763;68.02;2
439800;681.0;682.5;2.000000000000001;9.5;-3.0;199.1241955047712;68.01;2
439900;680.0;681.5;2.000000000000001;9.5;-3.0;199.3802246309729;68.0;2
440000;680.5;682.0;2.000000000000001;9.5;-3.0;199.17205558547124;68.0;2
440100;683.5;685.0;2.000000000000001;9.5;-3.0;199.2880501102769;68.0;2
440200;686.5;688.0;2.000000000000001;9.5;-3.0;199.3680714407808;67.99;2
440300;688.5;690.0;2.000000000000001;9.5;-3.0;199.6695218397957;67.98;2
440400;686.5;688.0;2.000000000000001;9.5;-3.0;199.3837933596272;67.98;2
440500;684.0;685.5;2.000000000000001;9.5;-3.0;199.35080575158216;67.97;2
440600;682.0;683.5;2.000000000000001;9.5;-3.0;199.151786887203;67.97;2
440700;681.0;682.5;2.000000000000001;9.5;-3.0;199.3370056464344;67.96;2
440800;681.0;682.5;2.000000000000001;9.5;-3.0;199.1545224875206;67.96;2
440900;681.0;683.0;2.000000000000001;9.5;-3.0;199.05206327795705;67.96;2
441000;680.0;681.5;2.000000000000001;9.5;-3.0;198.87839390483745;67.95;2
441100;678.0;679.5;2.000000000000001;9.5;-3.0;198.84052881415465;67.94;2
441200;676.5;678.0;2.000000000000001;9.5;-3.0;198.7044849244612;67.94;2
441300;675.0;676.5;2.000000000000001;9.5;-3.0;198.6463612374308;67.94;2
441400;679.5;681.0;2.000000000000001;9.5;-3.0;199.1424256645304;67.93;2
441500;679.5;681.0;2.000000000000001;9.5;-3.0;199.03070246641624;67.92;2
441600;680.5;682.0;2.000000000000001;9.5;-3.0;199.13504503420967;67.92;2
441700;680.0;681.5;2.000000000000001;9.5;-3.0;199.2119183811197;67.92;2
441800;683.0;684.5;2.000000000000001;9.5;-3.0;199.44199911779887;67.91;2
441900;687.5;689.0;2.000000000000001;9.5;-3.0;199.4572134567112;67.9;2
442000;688.0;689.5;2.000000000000001;9.5;-3.0;199.3638259088849;67.9;2
442100;686.0;687.5;2.000000000000001;9.5;-3.0;198.8307485996741;67.9;2
442200;686.0;687.5;2.000000000000001;9.5;-3.0;198.8799790838593;67.89;2
442300;685.0;686.5;2.000000000000001;9.5;-3.0;198.71752354397145;67.89;2
442400;687.0;688.5;2.000000000000001;9.5;-3.0;198.8083657220816;67.88;2
442500;684.0;685.5;2.000000000000001;9.5;-3.0;198.4931999679151;67.88;2
442600;681.0;682.5;2.000000000000001;9.5;-3.0;198.4016379690437;67.87;2
442700;684.5;686.0;2.000000000000001;9.5;-3.0;198.5008931480898;67.86;2
442800;687.0;688.5;2.000000000000001;9.5;-3.0;198.76513979068585;67.86;2
442900;692.0;693.5;2.000000000000001;9.5;-3.0;199.3388128455657;67.86;2
443000;693.0;694.5;2.000000000000001;9.5;-3.0;199.42936620812017;67.85;2
443100;698.5;700.0;2.000000000000001;9.5;-3.0;199.6511369909647;67.84;2
443200;698.0;699.5;2.000000000000001;9.5;-3.0;199.6248126665311;67.84;2
443300;701.0;702.5;2.000000000000001;9.5;-3.0;199.7715640142557;67.83;2
443400;701.0;702.5;2.000000000000001;9.5;-3.0;199.640129584798;67.83;2
443500;700.0;701.5;2.000000000000001;9.5;-3.0;199.5270279157922;67.82;2
443600;700.0;702.0;2.000000000000001;9.5;-3.0;199.26022043961376;67.82;2
443700;701.0;702.5;2.000000000000001;9.5;-3.0;199.3292378988725;67.82;2
443800;704.0;705.5;2.000000000000001;9.5;-3.0;199.5014518506023;67.81;2
443900;699.0;700.5;2.000000000000001;9.5;-3.0;199.14619916216844;67.81;2
444000;701.0;702.5;2.000000000000001;9.5;-3.0;199.3696040766805;67.8;2
444100;700.0;701.5;2.000000000000001;9.5;-3.0;199.34199133142985;67.8;2
444200;698.0;699.5;2.000000000000001;9.5;-3.0;199.59097644195907;67.79;2
444300;699.5;701.0;2.000000000000001;9.5;-3.0;199.70957712741023;67.78;2
444400;697.0;698.5;2.000000000000001;9.0;-3.0;199.4637036952642;67.78;2
444500;694.0;695.5;2.000000000000001;9.0;-3.0;199.1481678678312;67.78;2
444600;691.5;693.0;2.000000000000001;9.0;-3.0;199.11046905763047;67.77;2
444700;693.5;695.0;2.000000000000001;9.0;-3.0;199.1707521038452;67.76;2
444800;689.5;691.0;2.000000000000001;9.0;-3.0;199.0166215921425;67.76;2
444900;689.5;691.0;2.000000000000001;9.0;-3.0;198.824918458188;67.76;2
445000;692.5;694.0;2.000000000000001;9.0;-3.0;199.27037874067747;67.75;2
445100;689.0;690.5;2.000000000000001;9.0;-3.0;199.2624561308941;67.74;2
445200;689.0;690.5;2.000000000000001;9.0;-3.0;199.1112085851374;67.74;2
445300;689.5;691.0;2.000000000000001;9.0;-3.0;199.4033968403262;67.74;2
445400;688.0;689.5;2.000000000000001;9.0;-3.0;199.6062811636596;67.73;2
445500;691.0;692.5;2.000000000000001;9.0;-3.0;199.9508405736188;67.72;2
445600;692.0;693.5;2.000000000000001;9.0;-3.0;200.11960263204992;67.72;2
445700;694.0;695.5;2.000000000000001;9.0;-3.0;200.2496844169672;67.72;2
445800;691.5;693.0;2.000000000000001;9.0;-3.0;200.1938990184174;67.71;2
445900;692.5;694.0;2.000000000000001;9.0;-3.0;200.2936790049204;67.7;2
446000;692.5;694.0;2.000000000000001;9.0;-3.0;200.28320688759973;67.7;2
446100;690.0;691.5;2.000000000000001;9.0;-3.0;200.0620721406781;67.69;2
446200;688.0;689.5;2.000000000000001;9.0;-3.0;200.0346568859192;67.69;2
446300;687.0;688.5;2.000000000000001;9.0;-3.0;199.9433259311621;67.68;2
446400;683.5;685.0;2.000000000000001;9.0;-3.0;199.87351354823824;67.68;2
446500;680.5;682.0;2.000000000000001;9.0;-3.0;199.7577153894895;67.68;2
446600;679.5;681.0;2.000000000000001;9.0;-3.0;199.6325191527421;67.67;2
446700;679.0;680.5;2.000000000000001;9.0;-3.0;199.3493815016324;67.67;2
446800;680.5;682.0;2.000000000000001;9.0;-3.0;199.532322292508;67.66;2
446900;682.0;683.5;2.000000000000001;9.0;-3.0;199.6659493550905;67.66;2
447000;684.5;686.0;2.000000000000001;9.0;-3.0;199.8586796649309;67.65;2
447100;690.0;691.5;2.000000000000001;9.0;-3.0;199.9166558863205;67.64;2
447200;688.0;689.5;2.000000000000001;9.0;-3.0;199.7736046722028;67.64;2
447300;687.5;689.0;2.000000000000001;9.0;-3.0;199.8293840311884;67.64;2
447400;687.0;688.5;2.000000000000001;9.0;-3.0;199.94292719592136;67.63;2
447500;692.0;693.5;2.000000000000001;9.0;-3.0;200.1323423913672;67.62;2
447600;692.0;693.5;2.000000000000001;9.0;-3.0;199.9381532253704;67.62;2
447700;687.0;688.5;2.000000000000001;9.0;-3.0;199.70084191309732;67.61;2
447800;686.0;687.5;2.000000000000001;9.0;-3.0;199.5543800300881;67.61;2
447900;686.0;687.5;2.000000000000001;9.0;-3.0;199.61032672479573;67.6;2
448000;683.0;684.5;2.000000000000001;9.0;-3.0;199.1661695029172;67.6;2
448100;689.0;690.5;2.000000000000001;9.0;-3.0;199.4733982666744;67.6;2
448200;692.0;693.5;2.000000000000001;9.0;-3.0;199.5476678718751;67.59;2
448300;692.0;693.5;2.000000000000001;9.0;-3.0;199.44166275384643;67.58;2
448400;688.0;689.5;2.000000000000001;9.0;-3.0;199.16100978497053;67.58;2
448500;690.5;692.0;2.000000000000001;9.0;-3.0;199.3395346776678;67.58;2
448600;690.0;691.5;2.000000000000001;9.0;-3.0;199.0697618855528;67.57;2
448700;690.5;692.0;2.000000000000001;9.0;-3.0;199.45021455701087;67.56;2
448800;688.5;690.0;2.000000000000001;9.0;-3.0;199.27174183944985;67.56;2
448900;691.0;692.5;2.000000000000001;9.0;-3.0;199.388818029278;67.56;2
449000;689.0;690.5;2.000000000000001;9.0;-3.0;199.3230866186998;67.55;2
449100;690.5;692.0;2.000000000000001;9.0;-3.0;199.2657795807837;67.54;2
449200;690.5;692.0;2.000000000000001;9.0;-3.0;199.6402892698744;67.54;2
449300;688.0;689.5;2.000000000000001;9.0;-3.0;199.35441868220136;67.54;2
449400;688.0;689.5;2.000000000000001;9.0;-3.0;199.4554621079185;67.53;2
449500;689.5;691.0;2.000000000000001;9.0;-3.0;199.50706519848103;67.53;2
449600;692.0;693.5;2.000000000000001;9.0;-3.0;199.760405983072;67.52;2
449700;693.0;694.5;2.000000000000001;9.0;-3.0;199.7660743373599;67.52;2
449800;689.5;691.0;2.000000000000001;9.0;-3.0;199.61765585561628;67.51;2
449900;689.5;691.0;2.000000000000001;9.0;-3.0;199.70823204809813;67.5;2
450000;692.0;693.5;2.000000000000001;9.0;-3.0;199.8749846908929;67.5;2
450100;689.0;690.5;2.000000000000001;9.0;-3.0;199.65790843522365;67.5;2
450200;691.0;692.5;2.000000000000001;9.0;-3.0;199.7598703799368;67.49;2
450300;691.0;692.5;2.000000000000001;9.0;-3.0;199.4687918341316;67.48;2
450400;692.5;694.0;2.000000000000001;9.0;-3.0;199.3096244268021;67.48;2
450500;690.5;692.0;2.000000000000001;9.0;-3.0;199.17323271975533;67.47;2
450600;688.5;690.0;2.000000000000001;9.0;-3.0;198.95988532533;67.47;2
450700;688.0;690.0;2.000000000000001;9.0;-3.0;198.88115249406772;67.46;2
450800;687.5;689.0;2.000000000000001;9.0;-3.0;198.7592582280452;67.46;2
450900;690.5;692.0;2.000000000000001;9.0;-3.0;198.91072925561772;67.46;2
451000;691.5;693.0;2.000000000000001;9.0;-3.0;199.05430188534945;67.45;2
451100;692.5;694.0;2.000000000000001;9.0;-3.0;199.192859910546;67.44;2
451200;694.5;696.0;2.000000000000001;9.0;-3.0;199.4506313240552;67.44;2
451300;693.5;695.0;2.000000000000001;9.0;-3.0;199.23000592055155;67.44;2
451400;695.0;696.5;2.000000000000001;9.0;-3.0;199.5043558339055;67.43;2
451500;691.5;693.0;2.000000000000001;9.0;-3.0;199.30786447612363;67.42;2
451600;699.0;700.5;2.000000000000001;9.0;-3.0;199.31685277062832;67.42;2
451700;696.0;697.5;2.000000000000001;9.0;-3.0;199.22658601634595;67.42;2
451800;694.0;695.5;2.000000000000001;9.0;-3.0;199.1124763525773;67.41;2
451900;694.0;695.5;2.000000000000001;9.0;-3.0;199.1226661394341;67.4;2
452000;692.0;693.5;2.000000000000001;9.0;-3.0;199.0050041579113;67.4;2
452100;689.5;691.0;2.000000000000001;9.0;-3.0;198.7956100317972;67.4;2
452200;688.0;689.5;2.000000000000001;9.0;-3.0;198.6918051384465;67.39;2
452300;683.0;684.5;2.000000000000001;9.0;-3.0;198.1931034819804;67.39;2
452400;684.0;685.5;2.000000000000001;9.0;-3.0;198.2076975521893;67.38;2
452500;688.0;689.5;2.000000000000001;9.0;-3.0;198.3219588123486;67.38;2
452600;685.0;686.5;2.000000000000001;9.0;-3.0;198.0404563517829;67.37;2
452700;685.0;687.0;2.000000000000001;9.0;-3.0;198.311159695202;67.36;2
452800;684.0;685.5;2.000000000000001;9.0;-3.0;198.2984693749665;67.36;2
452900;680.0;681.5;2.000000000000001;9.0;-3.0;198.21718949924292;67.36;2
453000;677.5;679.0;2.000000000000001;9.0;-3.0;198.18052451946608;67.35;2
453100;679.0;680.5;2.000000000000001;9.0;-3.0;198.32723449000372;67.34;2
453200;681.0;682.5;2.000000000000001;9.0;-3.0;198.33552914959932;67.34;2
453300;678.0;679.5;2.000000000000001;9.0;-3.0;198.09183301065423;67.33;2
453400;676.5;678.0;2.000000000000001;9.0;-3.0;197.87727930371693;67.33;2
453500;680.5;682.0;2.000000000000001;9.0;-3.0;198.18062021408505;67.32;2
453600;681.5;683.0;2.000000000000001;9.0;-3.0;198.45489408952653;67.32;2
453700;683.0;684.5;2.000000000000001;9.0;-3.0;198.7162586262484;67.32;2
453800;683.5;685.0;2.000000000000001;9.0;-3.0;198.52935110119785;67.31;2
453900;682.0;683.5;2.000000000000001;9.0;-3.0;198.65949976693508;67.31;2
454000;685.5;687.0;2.000000000000001;9.0;-3.0;198.80713203673955;67.3;2
454100;683.5;685.0;2.000000000000001;9.0;-3.0;198.64338503423275;67.3;2
454200;687.0;688.5;2.000000000000001;9.0;-3.0;199.01232782624288;67.29;2
454300;684.5;686.0;2.000000000000001;9.0;-3.0;198.9353360703392;67.28;2
454400;687.0;688.5;2.000000000000001;9.0;-3.0;198.98048741965465;67.28;2
454500;689.5;691.0;2.000000000000001;9.0;-3.0;198.8431248519626;67.28;2
454600;690.5;692.0;2.000000000000001;9.0;-3.0;199.1459434864881;67.27;2
454700;693.5;695.0;2.000000000000001;9.0;-3.0;199.2002192032908;67.26;2
454800;694.0;695.5;2.000000000000001;9.0;-3.0;199.26956000918088;67.26;2
454900;692.5;694.0;2.000000000000001;9.0;-3.0;199.2449595701245;67.26;2
455000;695.5;697.0;2.000000000000001;9.0;-3.0;199.29530534948725;67.25;2
455100;696.0;697.5;2.000000000000001;9.0;-2.5;199.346616008428;67.24;2
455200;699.0;700.5;2.000000000000001;9.0;-2.5;199.3970993718789;67.24;2
455300;703.0;704.5;2.000000000000001;9.0;-2.5;199.5568884563816;67.24;2
455400;703.5;705.0;2.000000000000001;9.0;-2.5;199.58823051475807;67.23;2
455500;706.0;707.5;2.000000000000001;9.0;-2.5;199.57499839921385;67.22;2
455600;709.5;711.0;2.000000000000001;9.0;-2.5;199.7498249384065;67.22;2
455700;707.5;709.0;2.000000000000001;9.0;-2.5;199.65566582189857;67.22;2
455800;711.5;713.0;2.000000000000001;9.0;-2.5;199.79839938760696;67.21;2
455900;714.0;715.5;2.000000000000001;9.0;-2.5;199.8720408525844;67.2;2
456000;714.0;715.5;2.000000000000001;9.0;-2.5;200.0750527057222;67.2;2
456100;711.0;712.5;2.000000000000001;9.0;-2.5;199.87848448160207;67.19;2
456200;711.0;712.5;2.000000000000001;9.0;-2.5;199.99493676176104;67.19;2
456300;708.5;710.0;2.000000000000001;9.0;-2.5;199.9541943332432;67.18;2
456400;709.0;710.5;2.000000000000001;9.0;-2.5;200.1627187892529;67.18;2
456500;710.5;712.0;2.000000000000001;9.0;-2.5;200.2015876831552;67.18;2
456600;710.5;712.0;2.000000000000001;9.0;-2.5;200.3208892658532;67.17;2
456700;710.5;712.0;2.000000000000001;9.0;-2.5;200.29998346374373;67.17;2
456800;708.5;710.0;2.000000000000001;9.0;-2.5;200.2942046760247;67.16;2
456900;711.5;713.0;2.000000000000001;9.0;-2.5;200.58200556671204;67.16;2
457000;708.5;710.0;2.000000000000001;9.0;-2.5;200.44428615508943;67.15;2
457100;706.0;707.5;2.000000000000001;9.0;-2.5;200.08612251232137;67.14;2
457200;706.5;708.0;2.000000000000001;9.0;-2.5;200.084569829619;67.14;2
457300;706.0;708.0;2.000000000000001;9.0;-2.5;200.0682138350745;67.14;2
457400;709.0;710.5;2.000000000000001;9.0;-2.5;200.1568705459862;67.13;2
457500;712.5;714.0;2.000000000000001;9.0;-2.5;200.40923975223384;67.12;2
457600;715.0;716.5;2.000000000000001;9.0;-2.5;200.54866036500525;67.12;2
457700;713.0;714.5;2.000000000000001;9.0;-2.5;200.4234667809572;67.11;2
457800;711.5;713.0;2.000000000000001;9.0;-2.5;200.251547110786;67.11;2
457900;708.5;710.0;2.000000000000001;9.0;-2.5;200.23057970066955;67.1;2
458000;707.0;708.5;2.000000000000001;9.0;-2.5;199.9959337628225;67.1;2
458100;708.0;709.5;2.000000000000001;9.0;-2.5;200.0535318232733;67.1;2
458200;706.5;708.0;2.000000000000001;9.0;-2.5;199.81003475155177;67.09;2
458300;705.0;706.5;2.000000000000001;9.0;-2.5;199.63677113317485;67.08;2
458400;703.0;704.5;2.000000000000001;9.0;-2.5;199.5018281701587;67.08;2
458500;700.5;702.0;2.000000000000001;9.0;-2.5;199.4336006139197;67.08;2
458600;703.5;705.0;2.000000000000001;9.0;-2.5;199.5653422203649;67.07;2
458700;700.5;702.0;2.000000000000001;9.0;-2.5;199.23330491815787;67.06;2
458800;698.5;700.0;2.000000000000001;9.0;-2.5;199.08088633839043;67.06;2
458900;700.0;701.5;2.000000000000001;9.0;-2.5;199.235303976588;67.06;2
459000;701.5;703.0;2.000000000000001;9.0;-2.5;199.2349847161497;67.05;2
459100;704.0;705.5;2.000000000000001;9.0;-2.5;199.40935055239484;67.04;2
459200;700.0;701.5;2.000000000000001;9.0;-2.5;199.325072295744;67.04;2
459300;699.0;700.5;2.000000000000001;9.0;-2.5;199.18694240061944;67.04;2
459400;697.5;699.0;2.000000000000001;9.0;-2.5;199.09234189785784;67.03;2
459500;694.5;696.0;2.000000000000001;9.0;-2.5;198.74634683285635;67.03;2
